Date,Temperature_Max (°C),Temperature_Min (°C),Humidity (%),Rainfall (mm),PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),Seismic Activity (Richter),Wind Speed (km/h),Visitors,Biological Growth (%),Soil Erosion (mm/year)
29-05-2017,43.5,17.6,82.5,291.9,114.2,81.1,11.7,5.9,18.7,532,24.6,0.65
30-05-2017,37.9,23.5,45.2,79.2,27,193.9,52.5,2.6,26.7,573,26.4,0.99
31-05-2017,27.9,16.2,56.8,231,37.3,191.8,42.1,3.6,15.5,520,17.6,2.48
01-06-2017,38.9,21.7,77,5.3,125.6,30.2,71.3,2.7,10.3,205,40.6,1.8
02-06-2017,44.7,21.6,59.4,70.5,51.9,137.9,50.3,3.3,13,309,28.7,2.08
03-06-2017,30,19.7,85,137.1,149.4,136,60.4,2.6,23.1,640,10.3,1.17
04-06-2017,29,29.5,52.4,222.4,51.6,123.1,76,3.5,28.5,933,19.6,0.67
05-06-2017,31.1,18.7,73.9,133,112.3,70.2,43.7,5.9,17.9,820,29.7,1.01
06-06-2017,26.8,17,43.8,126.4,141.8,143.3,14.5,3.2,25.3,148,11.7,2.52
07-06-2017,33.6,16.7,41.4,8.2,46.6,28,69.2,5.2,5.2,781,8.7,2.23
08-06-2017,37.2,29.2,75.7,18.4,134.2,87.8,76.9,3.4,22.2,280,23.6,2.32
09-06-2017,39.3,19.1,48.2,31.1,69.6,124.4,51.3,2.5,13.9,234,34.7,0.86
10-06-2017,34.9,17.2,54,102.1,26.6,65.1,32.7,2.6,9.4,583,12.8,1.86
11-06-2017,36,21.1,57.2,3.4,47.6,103.8,20,3.2,20.9,757,10.6,1.22
12-06-2017,25.1,28.6,59,47.8,74.4,146.9,78.4,5.2,18,513,33.5,1.74
13-06-2017,30,26.5,56.2,32.8,29.6,118.5,42.9,5.2,10.7,106,48.6,2.41
14-06-2017,25.7,17.5,53.7,100.6,64.5,59.3,15.4,4.3,27.1,131,45.6,2.42
15-06-2017,34.1,15.8,78.5,227.5,56.8,157.5,11.3,3.9,11.9,207,43.5,0.89
16-06-2017,38.4,15.1,47.3,183.7,127.8,169.8,48.5,2.6,27.3,828,43.1,1.34
17-06-2017,40.9,22.3,41.2,250.4,61,75.1,61.5,5.6,10,288,48.2,1.27
18-06-2017,25.6,22.4,50,60.9,79,153.8,22.6,2.1,8.8,906,36.8,2.95
19-06-2017,33.2,24.5,80.6,179.3,15.1,110.8,36.1,4,8.2,305,26.2,2.38
20-06-2017,44.9,21.2,87.9,290.9,57.2,117.8,52.4,4,13.6,529,46.4,2.13
21-06-2017,38.7,21,67.7,178.6,26.7,39.1,12.1,5.9,20.4,981,7,1.52
22-06-2017,35.2,16.2,80.2,132.8,51.5,161.7,16.3,3.4,18.4,699,5.9,1.18
23-06-2017,28.1,18.2,67,130.3,56.5,162.2,74.9,5.2,15.2,847,7.3,0.97
24-06-2017,28.6,29.8,89.7,128.5,57.7,35.7,64.3,5.1,15,127,5.6,1.47
25-06-2017,39.7,19.4,86.8,23.4,94.7,131.1,38.2,3.1,9.9,646,46.6,1.42
26-06-2017,37.5,15.6,66.8,290.1,63,47.7,42.7,4.7,25.8,371,17.6,2.77
27-06-2017,32.2,28.8,89.8,55.9,86.4,72.5,57,3.2,24.1,670,23.5,0.81
28-06-2017,44.1,21.7,47.2,51.9,112,147.1,36.5,4.1,29.8,881,28.3,2.09
29-06-2017,34.2,27.7,84.9,200,47.3,141.2,20.8,5.7,20.5,557,42.7,0.83
30-06-2017,33.5,18.1,72.1,36.2,47.9,24.5,15.3,4.6,16.7,893,24.7,0.67
01-07-2017,32.4,21.6,76.8,225.9,15.9,162.8,44.6,2.1,27.7,506,11.3,0.68
02-07-2017,37.7,19.6,58.5,88.8,33.5,44.1,49.4,5.6,8.3,928,10.7,1.8
03-07-2017,26.4,24.3,82.3,279.2,71.7,144.9,20.2,3.4,25,764,40.5,2.88
04-07-2017,28.2,15.9,89,129,75.4,90.3,26.2,4.4,23.2,355,32.9,0.6
05-07-2017,26.8,16,42.4,275.1,52.3,132.6,19.9,5.4,25.4,579,19.6,2.79
06-07-2017,38.6,19.5,58.3,237.5,74.1,198.2,71.7,3,12.6,845,41.4,2.26
07-07-2017,35.3,29.8,79.7,149.2,45.9,73.9,39.6,2.9,26.6,484,15.8,1.8
08-07-2017,41.2,22.2,66.1,240.6,37.5,40,65.2,4.9,19,260,21.6,0.92
09-07-2017,25.7,24.1,74.2,52.4,75.7,143.9,57.3,2.4,20.6,331,43.6,0.93
10-07-2017,25.2,24.6,76.1,149.6,148.5,82.1,79.3,5.6,21.6,552,44.1,0.97
11-07-2017,43.4,29.3,69.9,63,14,66.1,52.9,5.8,16.8,624,46.8,1.19
12-07-2017,37.1,20.5,58.4,214.5,92.6,120,35.1,3,16.8,347,11.5,1.5
13-07-2017,30.9,23.2,88.5,186.9,143.6,20.1,68,3.2,23.8,838,27.6,2.98
14-07-2017,27.3,27.4,82.3,47,100.4,142.1,46.6,2.8,12.3,983,39.8,2.78
15-07-2017,32.5,19.6,82.5,171.3,23.4,22.8,79,4.6,25,426,27.4,0.96
16-07-2017,27.1,28.9,78.4,119.2,81,96.5,33.3,5.9,11.2,769,8,2.95
17-07-2017,37.4,16.7,76.4,106.9,59.7,198.2,14,5.5,7.6,550,35.5,0.94
18-07-2017,36.3,21,45.8,1,106.9,112.8,22.1,2.8,24.7,168,26.6,2.04
19-07-2017,27.8,17.1,59.4,149.8,134.6,122.1,19.1,3.8,8,604,19.6,1.76
20-07-2017,25,16.6,71,51.4,64.5,97,65.2,2.3,20.5,353,40.6,2.19
21-07-2017,42.5,21,75.2,27.9,148.5,84.8,69.1,3.8,29.4,789,36.5,1.74
22-07-2017,36.8,16.9,49.8,45.5,54.2,162.7,59,5,17.3,413,33.7,2.89
23-07-2017,27.7,29.6,73.4,121.7,131.8,24.1,42.6,3.7,13.5,921,9.5,2.66
24-07-2017,42.9,22.8,75.4,74.7,147.1,133,24,4.3,5.5,832,42.9,1.43
25-07-2017,32.3,25,51.9,94.5,116.3,79.3,73.6,5,22,710,44.7,1.91
26-07-2017,40.9,15.5,69.6,37.1,143.9,27.4,59,5.4,25,134,42.6,2.93
27-07-2017,35.6,17.9,51.3,296.6,62.2,114.5,72.5,5.1,6.6,541,17.9,1.51
28-07-2017,30.4,17.8,55.5,17.6,88.9,41.6,15.4,2,27.8,361,45.6,1.79
29-07-2017,31.5,20.4,79.9,212.6,50.6,36.7,33.8,4.2,8.7,450,27.2,1.03
30-07-2017,35.3,15.5,74.9,135,70.3,46,34,3.5,24.1,416,8.9,2.95
31-07-2017,40.6,21.8,81.7,30.5,123.3,75.6,74.6,3.3,21.7,311,20,1.33
01-08-2017,41.8,27.6,43,135.3,30.6,91.4,17.2,2.4,28.6,893,37.7,2.81
02-08-2017,44.9,15.1,42,4.1,14,74.5,79.3,4.2,16.7,211,49,2.11
03-08-2017,32.6,23.3,83.3,86.9,53.5,21.5,11,2.6,5.2,491,25.2,2.08
04-08-2017,38.1,22.1,86.9,135.8,81.4,196.6,34.2,5.3,10.2,575,5.1,2.04
05-08-2017,31.4,27.9,81.4,234.6,133.4,185.5,47.9,5,13.5,809,38.3,1.41
06-08-2017,30.6,16.6,62.9,27.8,64.5,70.8,73.1,3.8,18,305,43.3,1.73
07-08-2017,32.2,20,52.8,250.5,58.2,194,19.7,5.5,27.5,469,45.9,1.48
08-08-2017,32.1,24.4,77.5,278,84.9,44.9,17.6,4.6,22.1,533,21.6,0.84
09-08-2017,43.4,25.1,74.9,62.6,23,74.4,16.5,3.6,29.7,638,9.3,1.45
10-08-2017,34.5,20.7,59.1,172.6,53.7,187,18.7,5.8,26.5,573,38.8,2.92
11-08-2017,32.8,16.2,68.2,297.6,117.5,74.4,16.3,2.7,11.6,286,17.1,0.76
12-08-2017,33.5,25.2,64.6,8,116.4,68.5,53.3,4.9,6.8,462,17.5,1.47
13-08-2017,34.5,18.3,88.3,16.2,69.9,112.5,35.6,5.4,8.4,950,44.7,2.78
14-08-2017,30.4,24.9,52.3,286.3,149.2,53.4,57.6,5.4,13.3,468,21.6,2.64
15-08-2017,36.4,16.2,77.2,67.2,137.6,139.5,55.9,5.4,9.9,764,45.4,0.57
16-08-2017,35,26.2,50.4,262.1,55.4,78.2,19.2,5.8,13.3,367,17.2,2.1
17-08-2017,42.9,19.1,87.4,287.8,20.1,115.2,25.3,5.6,6.2,962,19.5,1.97
18-08-2017,29.2,16.9,50.6,73.1,51.4,176.7,34.9,2,10.4,132,27.1,2.63
19-08-2017,38,24.8,82,6,129.6,141.2,74.4,4.8,6.7,894,22.5,0.88
20-08-2017,40.7,18.8,83.6,170.6,123.4,105.9,75.5,4.4,16.6,888,17.5,2.94
21-08-2017,42,15.4,47.9,298.4,13.3,196.8,72.3,4.7,15.9,197,38.3,1.91
22-08-2017,38.2,29.3,40.2,218,102.3,89.6,22,5.6,16.5,284,5.7,1.31
23-08-2017,32.6,17.6,77.9,8.7,132.8,147.5,46.8,2.8,20.9,439,31,0.53
24-08-2017,42.7,23.3,47.5,132.8,39.1,152.8,25.2,2.4,9.5,479,34.1,2.49
25-08-2017,27.4,19.5,61,115.3,52.8,124.2,18,3.1,6.8,187,9.7,2.34
26-08-2017,38.8,23.9,66.3,274.7,128.5,152.1,55.8,4.2,11,612,39.5,2.94
27-08-2017,36.1,24.3,53.8,237.1,84.7,162.9,52.9,2.8,15.2,512,34.9,0.6
28-08-2017,45,17.5,44.9,95.2,129.2,197.9,19.8,3.1,18.5,906,24.9,1.51
29-08-2017,39.7,26.5,77,160.7,144.6,83.6,35.3,3.1,14.5,608,23.7,1.12
30-08-2017,34.7,19.8,48,175.3,51.5,152,65.3,2.3,10.7,327,30.4,1.03
31-08-2017,43.3,27.5,81.9,70.8,41.7,42,57,2.2,6.3,933,38.2,2.05
01-09-2017,43.6,26,73.7,185.1,32.9,83.6,45.6,3.3,12.2,852,45.2,2.55
02-09-2017,27,15.8,55.1,41.2,55,151.4,71,2.4,10.8,232,7.3,0.56
03-09-2017,28.1,17,76,42,145.4,170.2,63.2,5.3,14.9,208,42.6,1.58
04-09-2017,32,22.2,85.2,177.9,13.4,105.7,36,2.5,27.5,256,14.8,1.26
05-09-2017,37.2,23.1,65.9,40,91.1,54.1,79.8,4.6,14.9,729,11,1.29
06-09-2017,32.3,29.5,45.8,84.6,50,47.9,36.7,4.5,11.4,601,25.5,1.89
07-09-2017,30.6,27.9,50.1,277,77.7,120,79.4,3.1,23,816,41.1,2
08-09-2017,35.4,17.7,57.4,172.1,133.6,83.3,71.9,5.7,26.3,749,48.1,2.25
09-09-2017,38.5,24.3,50.6,66.2,138.5,112.3,13.8,3.1,25,148,36.8,0.95
10-09-2017,27.9,17.7,40.6,116.2,143.7,101.1,28.4,4.9,18.5,192,46.8,2.57
11-09-2017,40.7,15,85.9,33.7,16.3,97.8,62.9,4,28.3,619,25.7,1.57
12-09-2017,25.2,21.2,72.2,230.3,94.2,173.4,78.2,5.8,8.7,935,45.9,2.66
13-09-2017,39.4,15.2,72.4,135.9,115.8,46.5,69.9,4.4,10.4,985,14,2.96
14-09-2017,43.9,15.5,86.6,173.3,130.3,187.4,79,5.1,16.5,374,44.5,1.34
15-09-2017,38.7,26.2,42.6,206.5,93.7,64.8,15.4,2.4,25.9,643,20.7,1.81
16-09-2017,41.4,23.8,61.6,91.4,70.6,118.3,20.5,3.8,20.6,103,29.3,1.21
17-09-2017,27.2,16.6,56.1,234.9,73.9,129.1,41.3,2.6,7.2,538,16.8,1.04
18-09-2017,34.4,18.9,82.5,206.7,102.5,143.6,59.8,3.3,15.9,345,31.7,1.54
19-09-2017,37.1,18.3,40.5,264.7,77,124.6,59.9,2.7,7.8,185,41.5,2.55
20-09-2017,32.6,22.9,68.3,139.9,33.2,71.1,53.8,5.5,10.5,517,49.7,2.39
21-09-2017,39,15.4,48.9,46,72.1,196.9,11.9,3.2,26.6,888,16,0.63
22-09-2017,42.4,29.1,72.2,287,100.1,128.3,56.7,5.5,11.1,466,11.8,2.03
23-09-2017,36,20.3,85.2,27.1,16.5,27.6,49.9,5.2,25.8,657,32.3,0.67
24-09-2017,35.3,21.3,73.5,239,37,37,35.5,3.6,21.2,658,34.5,0.62
25-09-2017,41.9,18.5,47.4,206.3,12.3,199.3,51,2,14.1,548,24,2.8
26-09-2017,34.4,22,80.6,205.4,54.8,114,38.9,2.6,26.8,320,9.2,1.81
27-09-2017,28.7,19.9,54.8,91.9,134.2,149.3,41.4,5.3,27.3,931,28.3,1.92
28-09-2017,43.9,22.1,72,275,57.1,38.6,63.7,4,23.2,993,36.9,1.06
29-09-2017,42.7,15.6,59.2,208.9,142.1,75.3,24.4,5.4,29.2,723,10,0.77
30-09-2017,38.4,27.2,75,190,58.9,184.4,43.4,5.7,6.6,202,19,0.82
01-10-2017,27.2,16.9,53.7,196,48.2,76.4,48.5,5.3,17.2,195,25.4,2.36
02-10-2017,30.4,19.3,87.2,263.5,89.3,76.3,61,3.8,29.6,813,49.5,0.88
03-10-2017,42.2,24.6,50.6,172.3,53.8,111.5,39.8,2.8,21.9,650,38,1.52
04-10-2017,38.7,20.3,50.9,32.7,15,48.7,68.6,5.2,11.7,469,45.7,2.69
05-10-2017,27.7,28.9,65.4,116.9,120.7,95.9,70.9,2.6,26.4,525,37.9,0.72
06-10-2017,29.3,16.8,64.1,30.6,13.9,39.8,57.8,4.4,14.5,513,28.2,0.78
07-10-2017,33.9,22.6,44,163.8,85.2,79.9,61,5.4,8.1,755,44.8,0.7
08-10-2017,27.1,25.4,54.1,262.1,71.9,67.1,58.3,4.2,17.6,697,6.7,1.03
09-10-2017,43.3,18.7,83,18.1,93.8,103.4,49.7,4.3,19.8,264,36,0.52
10-10-2017,41.2,24.1,78.7,18.3,135.1,82.9,61.9,5,7.4,427,7.7,2.1
11-10-2017,40.5,26.4,78.3,36.8,133.4,101.1,31.3,3.6,8.8,712,19.3,2.85
12-10-2017,30.1,15.1,84.8,156.8,146.8,176.8,76,5.3,9.8,342,22.6,0.87
13-10-2017,32.8,22,50.2,101.4,134,99.6,54.2,3,25.8,271,18.7,0.92
14-10-2017,27.8,17.8,75.5,16.1,103.7,192,72.6,2.6,6.8,459,46.2,0.87
15-10-2017,39.6,15.5,89.1,33.2,72.1,167.7,78.7,5.9,5.8,945,26.5,2.85
16-10-2017,34.1,29.2,85.1,44.7,78.8,132.8,54.4,3.5,24.5,215,7.2,1.58
17-10-2017,28,28.4,69.6,5.7,102.3,100.9,31.7,2.5,20.8,446,12.7,1.84
18-10-2017,31,28.4,54.6,74.6,70,103.7,59,3.7,6.2,529,20.6,1.19
19-10-2017,30.9,15.4,86.9,168.4,148.9,196.6,25.8,2.5,12.7,982,19.2,0.98
20-10-2017,27.2,17.3,86.5,281,117.3,22.4,36.6,4.5,29,305,5.6,2.41
21-10-2017,41.8,19.7,76.3,128.5,79.9,63.5,43.3,3.1,12,707,16.8,2.8
22-10-2017,26.4,17.6,89.9,241,38.8,134.6,33,2.9,6.7,853,20.2,0.66
23-10-2017,35.2,20.1,54.2,105.5,144.1,93.3,34.4,4.5,17.4,289,5.7,1.14
24-10-2017,42,26.2,81.3,242.7,139.2,176.6,38.5,3.6,8.7,398,7.3,2.26
25-10-2017,34.1,18.3,79,63.8,120,82.6,45,5.1,5.8,412,12.9,2.86
26-10-2017,31.3,19.4,64.5,72.2,85.5,111.2,68.8,2.7,7.5,560,40.7,2.07
27-10-2017,31.1,25.2,67.3,274.3,14.5,193.6,34.5,4.4,9.7,712,34.2,0.79
28-10-2017,43.8,18.8,53.7,239.2,60.1,53.3,27.4,3.7,29.1,534,5.2,0.5
29-10-2017,39.4,21.3,44.6,164.8,71.4,108.2,13.2,5.5,23.1,468,22.4,2.55
30-10-2017,40.1,27.1,63.6,154.3,127.7,77.4,26.2,4.1,13.6,432,32.8,1.69
31-10-2017,25.9,21.4,43.1,146.8,102.5,65.1,69.8,5.8,9.9,789,47.9,0.68
01-11-2017,41.3,19.7,67.9,242.1,116,77.6,27.7,5.4,12.3,320,45.4,1.58
02-11-2017,41.9,27.7,70.4,144,118.4,93.3,71.1,2.6,8.3,554,9.6,2.57
03-11-2017,41.4,27.9,60.1,268.3,58.7,196,76.4,2.5,7.4,511,36.1,1.3
04-11-2017,35.1,18.8,77.2,68,27.4,106.6,15.3,3,19.2,438,24.9,1.67
05-11-2017,38.7,29.1,85.3,201.5,140.1,85.8,57.3,2.4,14.8,263,31.8,1.12
06-11-2017,41.9,20.8,54.5,190.1,94.1,87.1,66.7,2.7,8.7,855,16.2,1.83
07-11-2017,29.2,25.9,57.7,102,121.9,84.3,37.9,2.3,9.4,196,35.8,1.11
08-11-2017,39.8,27.5,53.4,20.9,12.9,55.7,53.4,5.3,26.1,398,29.1,2.74
09-11-2017,32.8,15.9,48.3,67.4,76.9,128.7,12,4.4,14.4,449,16.3,1.06
10-11-2017,36.6,26.3,87.9,96,105.9,75.9,55.9,5.1,29,673,7.4,2.75
11-11-2017,38.4,19.5,64,125.9,31.1,27.2,50.2,4.4,24.5,200,40.6,1.05
12-11-2017,25.4,24.4,85.2,75.2,83.4,155.5,50.1,3.2,24.3,726,10.5,0.71
13-11-2017,42,25.1,80.4,72.9,18.8,68,47.9,5,15.6,459,41.6,1.11
14-11-2017,31,16.2,43.8,284.5,62.3,136.6,38.3,4.3,24,248,17.8,2.26
15-11-2017,25.8,29.9,67.1,60.8,84.1,76.5,19.3,5.2,6.3,475,8.4,0.8
16-11-2017,44.3,17,59.7,116.9,119.4,53.7,23.3,5.4,23,494,49.5,1.51
17-11-2017,38.5,29.8,66,4.7,99.2,32.9,60.2,5.7,28.8,997,12.2,2.54
18-11-2017,28.7,24,83.6,284,146.8,196.5,65.4,5.2,26.7,974,44.2,1.38
19-11-2017,42.4,23.9,58.6,285.3,149.3,89,48.3,6,12.4,201,28.8,0.76
20-11-2017,30.6,21.6,87,211.7,49.9,129.2,38.5,3.2,26.2,853,5.9,1.51
21-11-2017,34.4,15,77.7,92.1,20.2,185.4,15.1,2.5,12.7,915,40.1,0.63
22-11-2017,28.6,23.1,73.1,231.7,149.2,158.2,71.6,5,12.9,627,9.7,1.03
23-11-2017,42.8,25.3,89.6,157.6,34.9,143,44.8,4.1,25.1,392,5.4,2.37
24-11-2017,37.6,27.2,63,135.1,147.8,192.5,46.9,2.3,26.6,720,49.9,2.92
25-11-2017,25.3,23.7,54.8,129,15.7,32.4,42.9,4.7,22,412,24.4,2.43
26-11-2017,28.7,29.7,82.3,106,33.6,174.2,44.7,4.1,8.9,262,20,0.96
27-11-2017,40.8,18.5,75.5,221.6,59.2,195.1,72,3.4,13.8,305,25.7,2.24
28-11-2017,33.3,24.8,74.4,183,58.4,129.5,17.6,4.9,16,386,47.9,2.75
29-11-2017,33.4,26.8,80.6,248.6,51.5,71,50.1,4.8,17.4,893,10.9,0.85
30-11-2017,28.2,28.7,43.8,232.5,114.4,158.6,39,2.2,7.8,286,13.8,0.56
01-12-2017,37.9,29.2,57.1,107.6,89.2,136,20.2,4.1,19.3,125,5.5,2.64
02-12-2017,42.4,15.5,43.7,135.1,112.1,154.2,26.8,3.8,24.9,768,16.1,1.06
03-12-2017,39.6,26.2,50.4,14.4,97.5,28.8,43.4,4.7,12.3,542,33.3,1.36
04-12-2017,29.7,21.9,44.1,207,76.3,34,42.6,5.7,14.6,924,38.2,1.3
05-12-2017,34.9,30,62,178.5,141.2,85.2,57.2,5.6,17.9,106,29.5,2.95
06-12-2017,42.6,27.8,67,120.3,39.6,118.8,20.1,5.1,7.2,786,38.9,1.4
07-12-2017,43.6,25.9,89.2,79,136.3,179.4,39.5,2.4,13.7,964,49.8,1.67
08-12-2017,32.5,26.9,42.5,109.4,37.4,95.9,70.3,4.5,26.8,909,25.1,0.59
09-12-2017,28.6,20.4,49,99.2,13.2,168,49.6,5.6,8.7,685,21.9,0.66
10-12-2017,43,18.6,57.2,85.7,138.5,138.9,27.2,2.4,20.1,992,20.4,1.55
11-12-2017,39.9,20.8,46.2,34.9,95.6,124.3,60.9,4.8,25.8,930,22.2,0.61
12-12-2017,26.4,25.7,74.9,142.2,90.4,189.1,47.1,2.6,27.4,659,23.4,2.11
13-12-2017,39.1,29.6,54.4,10.9,15.7,176.8,39.7,3.7,26.2,205,20.4,2.42
14-12-2017,33.1,25.7,88.4,19.1,48.6,38.8,37.5,2,21.4,279,22.3,1.32
15-12-2017,40.2,23.5,56,143,70.8,66.6,72.8,2.9,29.8,822,19.3,1.11
16-12-2017,33.8,29.9,42.4,83.4,145.1,164.3,47.3,3.9,5,413,42.9,2.11
17-12-2017,27.3,29,80.1,227.6,103.5,89.7,54.1,5.9,26.9,230,29.2,2.67
18-12-2017,41.8,24.3,58.7,84.5,45.2,106.7,34.2,5.1,8.1,287,42.3,1.06
19-12-2017,34.3,16.3,80.8,79,91.6,126.5,59.9,4.4,17.1,142,14.1,1.38
20-12-2017,27.4,23.4,68.3,210.1,79.8,145.1,29.4,4.4,21.2,147,27.5,0.97
21-12-2017,41.3,20,42.9,183.3,28.7,133.3,47.2,5,12.9,794,28.2,2.88
22-12-2017,28.3,22.5,71.2,247.5,144.7,199.6,24.6,5.1,20.7,515,10.6,2.92
23-12-2017,38.9,29.3,53.7,121.8,27.3,157.7,59.5,2.9,13.4,936,40.8,2.57
24-12-2017,28.5,25.7,57.6,41.8,24.8,186.3,76,4.9,16.8,154,17,1.92
25-12-2017,44.2,28.5,41.9,51.2,149.2,76,37.1,4,27.9,773,16.4,2.26
26-12-2017,37.3,16.9,73.9,140.5,83.2,40,31.1,2.9,8.3,731,35.3,1.56
27-12-2017,39,16,82.2,27.9,87.6,59,21.1,3.7,18.9,967,14.8,1.15
28-12-2017,33.3,23.7,43.3,285.2,105.8,54.8,39.8,3.8,13.8,933,27.8,1.83
29-12-2017,28.5,15.3,67.2,274.1,85.5,137.6,57.3,4.7,25.2,302,26.4,2.02
30-12-2017,43.7,26.3,85.7,130.4,143,123.1,42.8,6,16.4,389,32,1.89
31-12-2017,31.7,17.4,42.1,288.9,112.5,142.2,73.9,3.1,19.8,557,35.2,1.74
01-01-2018,33.9,28.9,72.4,138.9,25.7,83.2,27.2,3.9,23.8,586,40.2,2.72
02-01-2018,39.9,16.1,72.2,113.2,111.6,54.1,64.3,3,15.7,159,30.7,1.59
03-01-2018,37.4,25,59.2,170.6,33.8,20,74.6,3.1,23.1,289,44.1,1.86
04-01-2018,26.5,17.7,73.1,255.2,11.6,179.4,39.4,2.7,6.2,204,7.5,1.19
05-01-2018,42.9,19.9,70.5,236.6,90.4,20.7,74.5,5.3,16.5,318,44.3,2.43
06-01-2018,37.2,28,70.4,139,13.9,76.2,47.4,2.3,15.6,159,49.3,1.71
07-01-2018,29.7,22.5,43.4,139.3,149.5,28.6,45.6,5.4,23.1,634,43.5,1.82
08-01-2018,29.4,18.1,73,35.5,115.6,170.6,29.5,4.1,27.8,275,25.2,1.77
09-01-2018,26.2,21.9,52.9,289.8,136.8,88.9,78.6,3.6,24.5,430,14.5,2.54
10-01-2018,35.2,27.3,83.8,208.1,110.4,83,22.2,3.3,11,867,44.2,2.99
11-01-2018,35.1,20.4,68.4,282.1,148.7,26.5,79.3,5.8,7.3,763,28.7,0.71
12-01-2018,31.6,29.3,47,135.8,23.3,55,65.3,4.8,28.3,299,42.9,1.45
13-01-2018,40.1,28,57.1,255.1,70.3,187,28.5,5.7,12.6,194,45.7,2.49
14-01-2018,27.9,30,62.9,295.6,135.1,50.2,12.4,2.4,13.3,128,30.7,0.98
15-01-2018,26.5,19.8,52.2,257.9,11.6,32.2,46.3,2.5,22.9,418,49.4,2.97
16-01-2018,28.4,21.4,79.4,13,41,181.7,30,2.6,24.1,150,15.3,1.77
17-01-2018,44.1,25.8,51.6,82.6,113.3,178.8,44,2.4,6.5,549,36.5,1.45
18-01-2018,34.7,24.4,71.5,201.3,148.9,77.5,29.7,5,5.1,301,37.8,1.74
19-01-2018,35.7,23.5,40.2,46.1,107.1,89.5,75.9,4.5,6.2,234,30,2.13
20-01-2018,28.6,18.5,62.6,35.5,71.7,178.3,27.8,2.1,20.4,582,22.6,1.04
21-01-2018,37.3,23.8,59.9,116.3,85.2,94.6,13.4,3,5.8,415,43,2.57
22-01-2018,33.6,20.4,57.2,270.7,121.4,78.3,57.7,4.4,22.2,582,25.9,1.5
23-01-2018,26.8,23.2,63.6,110.7,10.1,78.4,27.7,3.7,29.3,137,15,1.8
24-01-2018,35.7,24.9,45.6,218.6,97.7,104.5,59.2,2.4,18.3,114,25.1,3
25-01-2018,35.5,22.2,48.7,158.8,103.4,43.9,66.5,3.2,12.3,427,30.8,1.24
26-01-2018,34.6,23.2,78.9,116.4,140.1,178.4,64.6,4.7,19.2,475,8.9,2.5
27-01-2018,32.9,20.1,89,181.8,69,52.3,76.9,4.6,10,650,25.9,2.05
28-01-2018,31.3,27.8,59,44.1,73.5,182.6,41.1,2.2,10.1,273,25.4,0.58
29-01-2018,44.8,29.2,54.9,242.5,73.7,161.6,44.9,5.1,28.2,544,15.7,2.41
30-01-2018,39.6,24.6,80.1,8.5,39.7,140.2,56.4,5.8,15.8,531,11.4,1.85
31-01-2018,31.9,25.6,65.4,148,58.5,175.8,63.4,3.3,19.3,153,12.4,2.38
01-02-2018,27.8,26,82,219,125,27.4,65.6,5.2,14.4,118,13.2,3
02-02-2018,27.2,19.4,56.8,70.3,10.7,166.1,69.8,2.8,29.7,472,31.1,0.73
03-02-2018,26.6,20.2,45.3,12,124.4,95.7,39.5,5.8,13.4,298,37.2,1.85
04-02-2018,33.7,15,69.8,170.3,80.6,199.1,13.1,5.7,13.9,401,14.3,2.41
05-02-2018,33.3,23.6,73.4,59.7,141.5,176.5,67,2.9,16.7,608,49.6,0.74
06-02-2018,44.4,21.1,87.9,297.3,92.6,107.2,27.1,5.9,13.3,979,20.9,2.61
07-02-2018,33.8,19.3,74,40.7,138.2,21.4,10.2,2.5,19.3,792,12.3,2.72
08-02-2018,38.6,17.2,73.4,16.4,82.2,154.1,38.3,4.2,11.2,238,10.3,2.31
09-02-2018,31.3,28,87.7,17.4,33.6,133.1,70.9,2.1,19,274,9.1,1.9
10-02-2018,28.4,24.9,82.2,257.4,132.5,129.5,64.7,3,18.8,543,44.2,1.95
11-02-2018,34.7,18.8,80,185.8,79,81.3,51.6,3.8,23.9,600,45.1,2.72
12-02-2018,37.8,21.6,49.5,189.8,73,128.5,43.9,2.3,5.8,635,43.3,2.91
13-02-2018,27.7,20.1,58,82.1,133.9,38.5,48.9,5.5,7.9,413,20.9,1.01
14-02-2018,29.1,20.4,53.1,295.2,65.1,104.5,79.1,3.4,9.9,184,19.5,0.72
15-02-2018,41.4,26.7,46.3,125.1,76.9,102,20,4.1,21.7,755,5,1.96
16-02-2018,26,17,67.4,153.1,91.9,81.6,55.2,3.5,7.6,231,18.4,0.53
17-02-2018,30.3,19.5,57.1,184.9,31.8,176.8,65.2,4.1,8.3,617,47.2,0.54
18-02-2018,26.5,17.3,51,297,43.6,42.1,28.2,5.2,28.8,211,47.8,2.55
19-02-2018,30.4,15.3,58.3,30.4,39.3,89.8,28.2,3.7,10,295,29.5,1.53
20-02-2018,41.7,17,50.6,279.6,16.6,100.9,69.1,3.5,20,839,39.7,1.08
21-02-2018,44.4,29.1,59.4,61,37.8,21.6,25.4,4.7,26.8,747,47.5,2.82
22-02-2018,33.3,26.5,88.8,278.4,81.6,108,10.6,2.9,15.2,942,43.3,1.8
23-02-2018,25.6,22.3,65.1,129.5,107.1,37.7,11.8,3.6,27.2,190,34.8,1.08
24-02-2018,34.4,28.2,88.7,93,111.5,75.5,15.4,2.3,16.5,637,45.8,1.37
